movieId,title,genres,year,title_clean,genre_list,genre_action,genre_adventure,genre_animation,genre_children,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_fantasy,genre_film_noir,genre_horror,genre_imax,genre_musical,genre_mystery,genre_romance,genre_sci_fi,genre_thriller,genre_war,genre_western
5769,Modern Romance (1981),Comedy|Romance,1981.0,Modern Romance,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5770,Ms. 45 (a.k.a. Angel of Vengeance) (1981),Crime|Drama,1981.0,Ms. 45 (a.k.a. Angel of Vengeance),"['Crime', 'Drama']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5771,My Bloody Valentine (1981),Horror|Thriller,1981.0,My Bloody Valentine,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5772,My Dinner with AndrÃ© (1981),Drama,1981.0,My Dinner with AndrÃ©,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5773,Neighbors (1981),Comedy,1981.0,Neighbors,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5774,Night of the Zombies (a.k.a. Batallion of the Living Dead) (1981),Horror|Sci-Fi,1981.0,Night of the Zombies (a.k.a. Batallion of the Living Dead),"['Horror', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5775,"Night the Lights Went Out in Georgia, The (1981)",Drama,1981.0,"Night the Lights Went Out in Georgia, The",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5776,Only When I Laugh (1981),Comedy|Drama,1981.0,Only When I Laugh,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5777,Pennies from Heaven (1981),Musical|Romance,1981.0,Pennies from Heaven,"['Musical', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5778,Pieces (a.k.a. One Thousand Cries Has the Night) (1981),Horror,1981.0,Pieces (a.k.a. One Thousand Cries Has the Night),['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5779,Piranha II: The Spawning (1981),Horror|Sci-Fi,1981.0,Piranha II: The Spawning,"['Horror', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5780,Polyester (1981),Comedy,1981.0,Polyester,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5781,Private Lessons (1981),Comedy,1981.0,Private Lessons,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5782,"Professional, The (Le Professionnel) (1981)",Action|Drama|Thriller,1981.0,"Professional, The (Le Professionnel)","['Action', 'Drama', 'Thriller']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5783,Derrida (2002),Documentary,2002.0,Derrida,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5784,Ghost Ship (2002),Horror,2002.0,Ghost Ship,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5785,Jackass: The Movie (2002),Action|Comedy,2002.0,Jackass: The Movie,"['Action', 'Comedy']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5786,Paid in Full (2002),Action|Drama,2002.0,Paid in Full,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5787,"Truth About Charlie, The (2002)",Mystery|Thriller,2002.0,"Truth About Charlie, The","['Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5788,All or Nothing (2002),Comedy|Drama,2002.0,All or Nothing,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5789,All the Queen's Men (2001),Comedy|War,2001.0,All the Queen's Men,"['Comedy', 'War']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5790,Food of Love (Manjar de Amor) (2002),Drama,2002.0,Food of Love (Manjar de Amor),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5791,Frida (2002),Drama|Romance,2002.0,Frida,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5792,Roger Dodger (2002),Comedy|Drama,2002.0,Roger Dodger,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5793,Time Changer (2002),Drama|Sci-Fi,2002.0,Time Changer,"['Drama', 'Sci-Fi']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5794,Good Work (Beau travail) (1999),Drama,1999.0,Good Work (Beau travail),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5795,"Big Knife, The (1955)",Film-Noir,1955.0,"Big Knife, The",['Film-Noir'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5796,Casino Royale (1967),Action|Adventure|Comedy,1967.0,Casino Royale,"['Action', 'Adventure', 'Comedy']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5797,"Company of Wolves, The (1984)",Fantasy|Horror,1984.0,"Company of Wolves, The","['Fantasy', 'Horror']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5798,Escanaba in da Moonlight (2001),Comedy,2001.0,Escanaba in da Moonlight,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5799,Exodus (1960),Drama|Romance|War,1960.0,Exodus,"['Drama', 'Romance', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5800,How to Murder Your Wife (1965),Comedy,1965.0,How to Murder Your Wife,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5801,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy|War,1966.0,"Russians Are Coming, the Russians Are Coming, The","['Comedy', 'War']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5802,"World of Henry Orient, The (1964)",Comedy,1964.0,"World of Henry Orient, The",['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5803,I Spy (2002),Action|Adventure|Comedy|Crime,2002.0,I Spy,"['Action', 'Adventure', 'Comedy', 'Crime']",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5804,"Santa Clause 2, The (2002)",Children|Comedy|Fantasy|Romance,2002.0,"Santa Clause 2, The","['Children', 'Comedy', 'Fantasy', 'Romance']",0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5805,Besotted (2001),Drama,2001.0,Besotted,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5806,Blackboards (TakhtÃ© Siah) (2000),Drama,2000.0,Blackboards (TakhtÃ© Siah),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5807,Love In the Time of Money (2002),Comedy|Drama,2002.0,Love In the Time of Money,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5808,"Weight of Water, The (2000)",Thriller,2000.0,"Weight of Water, The",['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5809,Femme Fatale (2002),Crime|Thriller,2002.0,Femme Fatale,"['Crime', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5810,8 Mile (2002),Drama,2002.0,8 Mile,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5811,Etoiles: Dancers of the Paris Opera Ballet (Tout PrÃ¨s des Ã©toiles) (2001),Documentary|Musical,2001.0,Etoiles: Dancers of the Paris Opera Ballet (Tout PrÃ¨s des Ã©toiles),"['Documentary', 'Musical']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5812,Far from Heaven (2002),Drama|Romance,2002.0,Far from Heaven,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5813,"God is Great, I'm Not (Dieu est grand, je suis toute petite) (2001)",Comedy|Romance,2001.0,"God is Great, I'm Not (Dieu est grand, je suis toute petite)","['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5814,"Rising Place, The (2002)",Drama,2002.0,"Rising Place, The",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5815,Half Past Dead (2002),Action|Crime|Thriller,2002.0,Half Past Dead,"['Action', 'Crime', 'Thriller']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Children|Fantasy,2002.0,Harry Potter and the Chamber of Secrets,"['Adventure', 'Children', 'Fantasy']",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5817,Ararat (2002),Drama,2002.0,Ararat,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5818,"Crime of Father Amaro, The (El Crimen del Padre Amaro) (2002)",Drama|Romance,2002.0,"Crime of Father Amaro, The (El Crimen del Padre Amaro)","['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5819,Interview with the Assassin (2002),Drama,2002.0,Interview with the Assassin,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5820,Standing in the Shadows of Motown (2002),Documentary,2002.0,Standing in the Shadows of Motown,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5821,"Way Home, The (Jibeuro) (2002)",Drama,2002.0,"Way Home, The (Jibeuro)",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5822,Mutant Action (AcciÃ³n Mutante) (1993),Action|Comedy|Sci-Fi,1993.0,Mutant Action (AcciÃ³n Mutante),"['Action', 'Comedy', 'Sci-Fi']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5823,Eyes of an Angel (1991),Drama,1991.0,Eyes of an Angel,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5824,Liberty Stands Still (2002),Action|Drama|Thriller,2002.0,Liberty Stands Still,"['Action', 'Drama', 'Thriller']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5825,"Life and Death of Colonel Blimp, The (1943)",Drama|Romance|War,1943.0,"Life and Death of Colonel Blimp, The","['Drama', 'Romance', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5826,Rio Grande (1950),Romance|Western,1950.0,Rio Grande,"['Romance', 'Western']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5827,"Young Americans, The (1993)",Crime|Drama,1993.0,"Young Americans, The","['Crime', 'Drama']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5828,Blackrock (1997),Drama|Thriller,1997.0,Blackrock,"['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5829,Men with Brooms (2002),Comedy|Drama|Romance,2002.0,Men with Brooms,"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5830,Mysterious Island (1961),Adventure|Sci-Fi,1961.0,Mysterious Island,"['Adventure', 'Sci-Fi']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5831,Soul Assassin (2001),Action|Crime|Thriller,2001.0,Soul Assassin,"['Action', 'Crime', 'Thriller']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5832,Left Behind II: Tribulation Force (2002),Drama,2002.0,Left Behind II: Tribulation Force,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5833,Dog Soldiers (2002),Action|Horror,2002.0,Dog Soldiers,"['Action', 'Horror']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5834,Fingers (1978),Drama,1978.0,Fingers,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5835,"Good Evening, Mr. Wallenberg (God afton, Herr Wallenberg) (1990)",Drama|War,1990.0,"Good Evening, Mr. Wallenberg (God afton, Herr Wallenberg)","['Drama', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5836,Houseboat (1958),Comedy|Romance,1958.0,Houseboat,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5837,Legion of the Dead (2000),Comedy|Horror,2000.0,Legion of the Dead,"['Comedy', 'Horror']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5838,Madame Bovary (1991),Drama,1991.0,Madame Bovary,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5839,My Father's Glory (Gloire de mon PÃ¨re) (1990),Comedy|Drama,1990.0,My Father's Glory (Gloire de mon PÃ¨re),"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5840,My Mother's Castle (Le ChÃ¢teau de ma mÃ¨re) (1990),Comedy|Drama,1990.0,My Mother's Castle (Le ChÃ¢teau de ma mÃ¨re),"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5841,Return to the Blue Lagoon (1991),Adventure|Romance,1991.0,Return to the Blue Lagoon,"['Adventure', 'Romance']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5842,Too Beautiful for You (Trop belle pour toi) (1989),Comedy|Drama|Romance,1989.0,Too Beautiful for You (Trop belle pour toi),"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5843,Toy Soldiers (1991),Action|Drama,1991.0,Toy Soldiers,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5844,"Prowler, The (a.k.a. Rosemary's Killer) (a.k.a. The Graduation) (1981)",Horror,1981.0,"Prowler, The (a.k.a. Rosemary's Killer) (a.k.a. The Graduation)",['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5845,"Pursuit of D.B. Cooper, The (a.k.a. Pursuit) (1981)",Adventure,1981.0,"Pursuit of D.B. Cooper, The (a.k.a. Pursuit)",['Adventure'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5846,Raggedy Man (1981),Drama,1981.0,Raggedy Man,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5847,Ragtime (1981),Drama,1981.0,Ragtime,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5848,Rich and Famous (1981),Drama,1981.0,Rich and Famous,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5849,I'm Starting From Three (Ricomincio da Tre) (1981),Comedy,1981.0,I'm Starting From Three (Ricomincio da Tre),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5850,Road Games (1981),Thriller,1981.0,Road Games,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5851,Rollover (1981),Drama,1981.0,Rollover,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5852,Saturday the 14th (1981),Comedy|Horror,1981.0,Saturday the 14th,"['Comedy', 'Horror']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5853,Scanners (1981),Horror|Sci-Fi|Thriller,1981.0,Scanners,"['Horror', 'Sci-Fi', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
5854,Sharky's Machine (1981),Crime|Drama|Romance,1981.0,Sharky's Machine,"['Crime', 'Drama', 'Romance']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5855,Shock Treatment (1981),Comedy|Musical|Sci-Fi,1981.0,Shock Treatment,"['Comedy', 'Musical', 'Sci-Fi']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",Comedy|Drama|Romance,1981.0,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell)","['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5857,So Fine (1981),Comedy,1981.0,So Fine,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5858,"Soupe aux Choux, La (1981)",Comedy,1981.0,"Soupe aux Choux, La",['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5859,Southern Comfort (1981),Drama|Thriller|War,1981.0,Southern Comfort,"['Drama', 'Thriller', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
5860,Sphinx (1981),Mystery|Thriller,1981.0,Sphinx,"['Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5861,Tales of Ordinary Madness (Storie di Ordinaria Follia) (1981),Drama,1981.0,Tales of Ordinary Madness (Storie di Ordinaria Follia),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5862,Student Bodies (1981),Comedy|Horror,1981.0,Student Bodies,"['Comedy', 'Horror']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5863,Take This Job and Shove It (1981),Comedy,1981.0,Take This Job and Shove It,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5864,"Tarzan, the Ape Man (1981)",Adventure,1981.0,"Tarzan, the Ape Man",['Adventure'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5865,Tattoo (1981),Drama|Thriller,1981.0,Tattoo,"['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5866,They All Laughed (1981),Comedy,1981.0,They All Laughed,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5867,Thief (1981),Crime|Drama|Thriller,1981.0,Thief,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5868,This Is Elvis (1981),Documentary|Drama|Musical,1981.0,This Is Elvis,"['Documentary', 'Drama', 'Musical']",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
5869,True Confessions (1981),Crime|Drama,1981.0,True Confessions,"['Crime', 'Drama']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5870,Revolution #9 (2001),Thriller,2001.0,Revolution #9,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5871,Better Housekeeping (a.k.a. Good Housekeeping) (2000),Comedy|Drama,2000.0,Better Housekeeping (a.k.a. Good Housekeeping),"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5872,Die Another Day (2002),Action|Adventure|Thriller,2002.0,Die Another Day,"['Action', 'Adventure', 'Thriller']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5873,"Emperor's Club, The (2002)",Drama,2002.0,"Emperor's Club, The",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5874,Friday After Next (2002),Comedy,2002.0,Friday After Next,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5875,Personal Velocity (2002),Drama,2002.0,Personal Velocity,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5876,"Quiet American, The (2002)",Drama|Thriller|War,2002.0,"Quiet American, The","['Drama', 'Thriller', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
5878,Talk to Her (Hable con Ella) (2002),Drama|Romance,2002.0,Talk to Her (Hable con Ella),"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5879,Adam Sandler's 8 Crazy Nights (2002),Animation|Comedy|Musical,2002.0,Adam Sandler's 8 Crazy Nights,"['Animation', 'Comedy', 'Musical']",0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5880,Extreme Ops (2002),Action|Adventure|Crime|Thriller,2002.0,Extreme Ops,"['Action', 'Adventure', 'Crime', 'Thriller']",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5881,Solaris (2002),Drama|Romance|Sci-Fi,2002.0,Solaris,"['Drama', 'Romance', 'Sci-Fi']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi,2002.0,Treasure Planet,"['Adventure', 'Animation', 'Children', 'Sci-Fi']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5883,They (2002),Horror|Thriller,2002.0,They,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5884,Chopper Chicks in Zombietown (1989),Comedy|Horror,1989.0,Chopper Chicks in Zombietown,"['Comedy', 'Horror']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5885,"What to Do in Case of Fire (Was Tun, Wenn's Brennt?) (2002)",Comedy|Drama,2002.0,"What to Do in Case of Fire (Was Tun, Wenn's Brennt?)","['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5886,I Love You Too (Ik ook Van Jou) (2001),Drama|Romance,2001.0,I Love You Too (Ik ook Van Jou),"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5887,Another You (1991),Comedy,1991.0,Another You,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5888,Brat (a.k.a. Brother) (1997),Action|Crime|Drama,1997.0,Brat (a.k.a. Brother),"['Action', 'Crime', 'Drama']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5889,"Cruel Romance, A (Zhestokij Romans) (1984)",Drama|Romance,1984.0,"Cruel Romance, A (Zhestokij Romans)","['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5890,Elling (2001),Comedy|Drama,2001.0,Elling,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5891,I Spit on Your Grave (a.k.a. Day of the Woman) (1978),Horror|Thriller,1978.0,I Spit on Your Grave (a.k.a. Day of the Woman),"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5892,"Island at the Top of the World, The (1974)",Adventure|Children|Drama|Fantasy|Sci-Fi,1974.0,"Island at the Top of the World, The","['Adventure', 'Children', 'Drama', 'Fantasy', 'Sci-Fi']",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
5893,"Last Seduction, The (1994)",Crime|Drama|Thriller,1994.0,"Last Seduction, The","['Crime', 'Drama', 'Thriller']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5894,"Last Seduction II, The (1999)",Crime|Drama|Thriller,1999.0,"Last Seduction II, The","['Crime', 'Drama', 'Thriller']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5895,Making Contact (a.k.a. Joey) (1985),Fantasy|Horror|Sci-Fi,1985.0,Making Contact (a.k.a. Joey),"['Fantasy', 'Horror', 'Sci-Fi']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
5896,New Waterford Girl (1999),Comedy,1999.0,New Waterford Girl,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5897,"Noah's Arc Principle, The (Das Arche Noah Prinzip) (1984)",Sci-Fi,1984.0,"Noah's Arc Principle, The (Das Arche Noah Prinzip)",['Sci-Fi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5898,"Sword and the Sorcerer, The (1982)",Action|Adventure|Fantasy,1982.0,"Sword and the Sorcerer, The","['Action', 'Adventure', 'Fantasy']",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5899,Zulu (1964),Action|Drama|War,1964.0,Zulu,"['Action', 'Drama', 'War']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5900,Analyze That (2002),Comedy,2002.0,Analyze That,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5901,Empire (2002),Crime|Drama,2002.0,Empire,"['Crime', 'Drama']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5902,Adaptation (2002),Comedy|Drama|Romance,2002.0,Adaptation,"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5903,Equilibrium (2002),Action|Sci-Fi|Thriller,2002.0,Equilibrium,"['Action', 'Sci-Fi', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5904,My Kingdom (2001),Drama,2001.0,My Kingdom,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5906,It All Starts Today (Ãa commence aujourd'hui) (1999),Drama,1999.0,It All Starts Today (Ãa commence aujourd'hui),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5907,Medea (1970),Drama,1970.0,Medea,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5908,Scarlet Diva (2000),Drama,2000.0,Scarlet Diva,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5909,Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror,2001.0,Visitor Q (Bizita Q),"['Comedy', 'Drama', 'Horror']",0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5910,Bolero (Les Uns et les Autres) (1981),Drama|War,1981.0,Bolero (Les Uns et les Autres),"['Drama', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5911,Urgh! A Music War (1981),Documentary,1981.0,Urgh! A Music War,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5912,Hit the Bank (Vabank) (1981),Comedy|Crime,1981.0,Hit the Bank (Vabank),"['Comedy', 'Crime']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5913,Warning For the Joensson Gang (Varning fÃ¶r JÃ¶nssonligan) (1981),Comedy|Crime,1981.0,Warning For the Joensson Gang (Varning fÃ¶r JÃ¶nssonligan),"['Comedy', 'Crime']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5914,"Vernon, Florida (1981)",Documentary,1981.0,"Vernon, Florida",['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5915,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War,1981.0,Victory (a.k.a. Escape to Victory),"['Action', 'Drama', 'War']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
